Brand,Model,Body,Color,Fuel,Kilometers,Engine,Transmission,Price,Gov,Age_of_Car
Chevrolet,Lanos,Sedan,Silver,Benzine,85000,1500,Manual,141.4,Cairo,4
Chevrolet,Lanos,Sedan,Silver,Benzine,150000,1500,Manual,126.5,Giza,5
Chevrolet,Lanos,Sedan,Gray,Benzine,150000,1500,Manual,109.2,Cairo,7
Chevrolet,Lanos,Sedan,Silver,Benzine,5000,1500,Manual,241.5,Port Said,3
Chevrolet,Lanos,Sedan,Silver,Benzine,15000,1500,Manual,110.4,Alexandria,9
Chevrolet,Lanos,Sedan,Silver,Benzine,25000,1500,Manual,132.2,Cairo,4
Chevrolet,Lanos,Sedan,Other Color,Benzine,110000,1500,Automatic,132.2,Cairo,9
Chevrolet,Lanos,Sedan,Burgundy,Benzine,170000,1500,Manual,113.8,Sohag,7
Chevrolet,Lanos,Sedan,Blue- Navy Blue,Benzine,150000,1500,Manual,155.2,Dakahlia,4
Chevrolet,Lanos,Sedan,Burgundy,Benzine,15000,1500,Manual,103.5,Cairo,10
Chevrolet,Lanos,Sedan,Silver,Benzine,95000,1500,Manual,184.0,Giza,3
Chevrolet,Lanos,Sedan,Gray,Benzine,170000,1500,Manual,120.8,Cairo,6
Chevrolet,Lanos,Sedan,Gray,Benzine,170000,1500,Manual,126.5,Cairo,5
Chevrolet,Lanos,Sedan,Black,Benzine,150000,1500,Manual,115.0,Giza,10
Chevrolet,Lanos,Sedan,Other Color,Benzine,65000,1500,Manual,132.2,Sharqia,5
Chevrolet,Lanos,Sedan,Burgundy,Benzine,95000,1500,Manual,132.2,Qalyubia,6
Chevrolet,Lanos,Sedan,Gray,Benzine,15000,1500,Manual,126.5,Luxor,7
Chevrolet,Lanos,Sedan,Gray,Benzine,170000,1500,Automatic,143.8,Alexandria,6
Chevrolet,Lanos,Sedan,Gray,Benzine,150000,1500,Manual,126.5,Cairo,7
Chevrolet,Lanos,Sedan,Gray,Benzine,45000,1600,Manual,155.2,Monufia,4
Chevrolet,Lanos,Sedan,Burgundy,Benzine,15000,1500,Manual,134.6,Kafr al-Sheikh,5
Chevrolet,Lanos,Sedan,Silver,Benzine,190000,1500,Manual,109.2,Giza,8
Chevrolet,Lanos,Sedan,White,Benzine,15000,1500,Manual,63.2,Cairo,8
Chevrolet,Lanos,Sedan,Burgundy,Benzine,25000,1500,Manual,109.2,Giza,9
Chevrolet,Lanos,Sedan,Burgundy,Benzine,170000,1500,Manual,109.2,Giza,6
Chevrolet,Lanos,Sedan,Silver,Benzine,150000,1500,Manual,126.5,Alexandria,7
Chevrolet,Lanos,Sedan,White,Benzine,200000,1600,Manual,80.5,Giza,9
Chevrolet,Lanos,Sedan,Red,Benzine,130000,1500,Manual,115.0,Giza,7
Chevrolet,Lanos,Sedan,Blue- Navy Blue,Benzine,190000,1500,Manual,143.8,Sharqia,5
Chevrolet,Lanos,Sedan,Black,Benzine,15000,1500,Manual,126.5,Giza,6
Chevrolet,Lanos,Sedan,Silver,Benzine,85000,1500,Manual,149.5,Dakahlia,4
Chevrolet,Lanos,Sedan,Black,Benzine,130000,1600,Manual,143.8,Qalyubia,6
Chevrolet,Lanos,Sedan,Burgundy,Natural Gas,200000,1600,Manual,97.8,Qalyubia,6
Chevrolet,Lanos,Sedan,Other Color,Benzine,110000,1500,Manual,105.8,Qalyubia,8
Chevrolet,Lanos,Sedan,Other Color,Benzine,55000,1500,Manual,172.5,Giza,3
Chevrolet,Lanos,Sedan,White,Benzine,200000,1500,Manual,86.2,Monufia,10
Chevrolet,Lanos,Sedan,Red,Benzine,65000,1500,Manual,155.2,Cairo,4
Chevrolet,Lanos,Sedan,White,Natural Gas,200000,1500,Manual,59.8,Giza,9
Chevrolet,Lanos,Sedan,Gray,Benzine,5000,1500,Manual,138.0,Gharbia,5
Chevrolet,Lanos,Sedan,White,Natural Gas,35000,1500,Manual,86.2,Cairo,9
Chevrolet,Lanos,Sedan,Black,Benzine,190000,1600,Manual,115.0,Monufia,8
Chevrolet,Lanos,Sedan,Black,Benzine,75000,1500,Manual,189.8,Giza,3
Chevrolet,Lanos,Sedan,Gray,Benzine,200000,1500,Manual,184.0,Gharbia,4
Chevrolet,Lanos,Sedan,Gray,Benzine,75000,1500,Manual,161.0,Gharbia,3
Chevrolet,Lanos,Sedan,Blue- Navy Blue,Benzine,170000,1500,Automatic,101.2,Cairo,9
Chevrolet,Lanos,Sedan,Black,Benzine,130000,1500,Manual,124.2,Giza,6
Chevrolet,Lanos,Sedan,Other Color,Benzine,85000,1600,Manual,149.5,Dakahlia,4
Chevrolet,Lanos,Sedan,Silver,Benzine,200000,1600,Manual,107.0,Monufia,4
Chevrolet,Lanos,Sedan,Blue- Navy Blue,Natural Gas,25000,1500,Manual,95.5,Suez,9
Chevrolet,Lanos,Sedan,White,Benzine,15000,1600,Manual,96.6,Cairo,9
Chevrolet,Lanos,Sedan,Other Color,Benzine,190000,1500,Manual,120.8,Cairo,5
Chevrolet,Lanos,Sedan,Gray,Benzine,170000,1500,Automatic,159.8,Giza,4
Chevrolet,Lanos,Sedan,Black,Benzine,190000,1500,Manual,95.5,Giza,9
Chevrolet,Lanos,Sedan,Red,Benzine,85000,1500,Manual,189.8,Alexandria,3
Chevrolet,Lanos,Sedan,Gray,Benzine,85000,1500,Manual,140.3,Giza,5
Chevrolet,Lanos,Sedan,Silver,Benzine,190000,1500,Manual,107.0,Sharqia,9
Chevrolet,Lanos,Sedan,Burgundy,Benzine,170000,1500,Manual,95.5,Minya,10
Chevrolet,Lanos,Sedan,Silver,Benzine,190000,1500,Manual,143.8,Cairo,4
Chevrolet,Lanos,Sedan,Burgundy,Benzine,5000,1500,Manual,63.2,Cairo,8
Chevrolet,Lanos,Sedan,Silver,Benzine,110000,1500,Manual,105.8,Alexandria,9
Chevrolet,Lanos,Sedan,White,Benzine,15000,1500,Manual,69.0,Cairo,9
Chevrolet,Lanos,Sedan,Burgundy,Benzine,110000,1500,Manual,126.5,Cairo,3
Chevrolet,Lanos,Sedan,White,Benzine,15000,1600,Manual,63.2,Cairo,10
Chevrolet,Lanos,Sedan,Blue- Navy Blue,Benzine,15000,1500,Manual,89.7,Monufia,14
Chevrolet,Lanos,Sedan,Burgundy,Benzine,150000,1500,Manual,138.0,Alexandria,6
Chevrolet,Lanos,Sedan,Burgundy,Benzine,170000,1500,Manual,138.0,Cairo,10
Chevrolet,Lanos,Sedan,Red,Benzine,190000,1500,Manual,120.8,Suez,7
Chevrolet,Lanos,Sedan,Blue- Navy Blue,Benzine,150000,1500,Manual,103.5,Cairo,8
Chevrolet,Lanos,Sedan,Gray,Benzine,110000,1500,Manual,132.2,Alexandria,6
Chevrolet,Lanos,Sedan,Gray,Benzine,150000,1500,Manual,132.2,Sharqia,3
Chevrolet,Lanos,Sedan,Gray,Benzine,85000,1500,Manual,158.7,Alexandria,3
Chevrolet,Lanos,Sedan,White,Benzine,15000,1500,Manual,98.9,Cairo,9
Chevrolet,Lanos,Sedan,Other Color,Benzine,15000,1500,Manual,109.2,Sharqia,5
Chevrolet,Lanos,Sedan,Silver,Benzine,35000,1500,Manual,195.5,Gharbia,2
Chevrolet,Lanos,Sedan,Other Color,Benzine,190000,1500,Manual,132.2,Cairo,8
Chevrolet,Lanos,Sedan,Burgundy,Benzine,25000,1500,Manual,172.5,Cairo,5
Chevrolet,Lanos,Sedan,Silver,Benzine,75000,1500,Manual,147.2,Cairo,4
Chevrolet,Lanos,Sedan,Blue- Navy Blue,Benzine,110000,1500,Manual,128.8,Cairo,7
Chevrolet,Lanos,Sedan,Silver,Benzine,15000,1600,Manual,134.6,Cairo,4
Chevrolet,Lanos,Sedan,Blue- Navy Blue,Benzine,200000,1500,Manual,105.8,Sharqia,7
Chevrolet,Lanos,Sedan,White,Benzine,150000,1500,Manual,105.8,Gharbia,9
Chevrolet,Lanos,Sedan,Silver,Benzine,150000,1500,Manual,138.0,Cairo,8
Chevrolet,Lanos,Sedan,Silver,Benzine,15000,1500,Manual,143.8,Damietta,7
Chevrolet,Lanos,Sedan,Gray,Benzine,200000,1500,Manual,126.5,Giza,9
Chevrolet,Lanos,Sedan,Burgundy,Benzine,15000,1500,Manual,107.0,Qalyubia,8
Chevrolet,Lanos,Sedan,Blue- Navy Blue,Benzine,15000,1500,Manual,143.8,Fayoum,3
Chevrolet,Lanos,Sedan,Burgundy,Benzine,130000,1600,Manual,109.2,Gharbia,9
Chevrolet,Lanos,Sedan,White,Benzine,200000,1600,Manual,92.0,Giza,8
Chevrolet,Lanos,Sedan,Burgundy,Benzine,25000,1500,Manual,143.8,Sharqia,3
Chevrolet,Lanos,Sedan,Black,Benzine,200000,1500,Manual,103.5,Cairo,11
Chevrolet,Lanos,Sedan,White,Benzine,45000,1500,Manual,109.2,Ismailia,8
Chevrolet,Lanos,Sedan,Black,Benzine,190000,1500,Manual,110.4,Giza,6
Chevrolet,Lanos,Sedan,Silver,Benzine,85000,1500,Manual,117.3,Alexandria,7
Chevrolet,Lanos,Sedan,Silver,Benzine,15000,1500,Manual,80.5,Cairo,9
Chevrolet,Lanos,Sedan,Gray,Benzine,85000,1500,Manual,155.2,Cairo,5
Chevrolet,Lanos,Sedan,Burgundy,Benzine,15000,1500,Manual,89.7,Cairo,8
Chevrolet,Lanos,Sedan,White,Natural Gas,200000,1600,Manual,97.8,Giza,9
Chevrolet,Lanos,Sedan,White,Benzine,45000,1500,Manual,109.2,Sharqia,10
Chevrolet,Lanos,Sedan,Black,Natural Gas,190000,1500,Manual,172.5,Alexandria,5
Chevrolet,Lanos,Sedan,White,Natural Gas,200000,1500,Manual,69.0,Cairo,10
Chevrolet,Lanos,Sedan,Other Color,Benzine,200000,1500,Manual,74.8,Cairo,9
Chevrolet,Lanos,Sedan,White,Benzine,15000,1500,Manual,63.2,Cairo,9
Chevrolet,Lanos,Sedan,Other Color,Benzine,25000,1500,Manual,126.5,Cairo,8
Chevrolet,Lanos,Sedan,Gray,Benzine,85000,1500,Manual,132.2,Giza,6
Chevrolet,Lanos,Sedan,Burgundy,Benzine,170000,1600,Manual,107.0,Cairo,8
Chevrolet,Lanos,Sedan,White,Natural Gas,25000,1500,Manual,80.5,Cairo,10
Chevrolet,Lanos,Sedan,Gray,Benzine,110000,1600,Manual,143.8,Alexandria,4
Chevrolet,Lanos,Sedan,Gray,Benzine,110000,1500,Manual,149.5,Cairo,6
Chevrolet,Lanos,Sedan,Silver,Benzine,190000,1500,Manual,101.8,Dakahlia,9
Chevrolet,Lanos,Sedan,Gray,Benzine,110000,1500,Manual,123.0,Asyut,6
Chevrolet,Lanos,Sedan,Silver,Benzine,95000,1500,Manual,109.2,Gharbia,6
Chevrolet,Lanos,Sedan,Gray,Benzine,65000,1500,Manual,151.8,Monufia,4
Chevrolet,Lanos,Sedan,White,Benzine,85000,1500,Manual,69.0,Alexandria,18
Chevrolet,Lanos,Sedan,Black,Benzine,150000,1500,Manual,132.2,Cairo,3
Chevrolet,Lanos,Sedan,Black,Benzine,150000,1500,Manual,126.5,Cairo,6
Chevrolet,Lanos,Sedan,Silver,Benzine,130000,1500,Manual,115.0,Cairo,8
Chevrolet,Lanos,Sedan,Burgundy,Benzine,150000,1600,Manual,108.1,Cairo,9
Chevrolet,Lanos,Sedan,Other Color,Benzine,190000,1500,Manual,120.8,Dakahlia,7
Chevrolet,Lanos,Sedan,Black,Benzine,150000,1500,Manual,109.2,Alexandria,7
Chevrolet,Lanos,Sedan,Other Color,Benzine,170000,1500,Manual,161.0,Ismailia,3
Chevrolet,Lanos,Sedan,Black,Benzine,45000,1600,Manual,144.9,Alexandria,5
Chevrolet,Lanos,Sedan,Gray,Benzine,110000,1500,Manual,115.0,Monufia,6
Chevrolet,Lanos,Sedan,Gray,Benzine,170000,1600,Manual,149.5,Giza,3
Chevrolet,Lanos,Sedan,Burgundy,Benzine,150000,1600,Manual,163.3,Alexandria,3
Chevrolet,Lanos,Sedan,Burgundy,Benzine,190000,1500,Manual,155.2,Giza,4
Chevrolet,Lanos,Sedan,Gray,Benzine,190000,1600,Manual,93.2,Cairo,9
Chevrolet,Lanos,Sedan,Gray,Benzine,95000,1500,Manual,132.2,Qalyubia,6
Chevrolet,Lanos,Sedan,Burgundy,Benzine,130000,1500,Manual,120.8,Alexandria,6
Chevrolet,Lanos,Sedan,Other Color,Benzine,95000,1500,Manual,120.8,Cairo,6
Chevrolet,Lanos,Sedan,Silver,Benzine,150000,1600,Manual,138.0,Cairo,8
Chevrolet,Lanos,Sedan,Other Color,Benzine,95000,1500,Manual,143.8,Alexandria,3
Chevrolet,Lanos,Sedan,Red,Benzine,55000,1500,Manual,161.0,Alexandria,5
Chevrolet,Lanos,Sedan,Silver,Benzine,130000,1500,Manual,126.5,Dakahlia,9
Chevrolet,Lanos,Sedan,Red,Benzine,110000,1500,Manual,143.8,Giza,6
Chevrolet,Lanos,Sedan,White,Natural Gas,200000,1500,Manual,109.2,Cairo,8
Chevrolet,Lanos,Sedan,Burgundy,Benzine,200000,1500,Manual,100.0,Giza,7
Chevrolet,Lanos,Sedan,Gray,Benzine,200000,1500,Manual,98.9,Giza,9
Chevrolet,Lanos,Sedan,Gray,Benzine,130000,1600,Manual,109.2,Alexandria,5
Chevrolet,Lanos,Sedan,Burgundy,Benzine,110000,1500,Manual,138.0,Cairo,8
Chevrolet,Lanos,Sedan,Black,Benzine,55000,1500,Manual,151.8,Gharbia,3
Chevrolet,Lanos,Sedan,Black,Benzine,200000,1600,Manual,126.5,Gharbia,8
Chevrolet,Lanos,Sedan,Other Color,Benzine,85000,1500,Manual,103.5,Qalyubia,10
Chevrolet,Lanos,Sedan,Burgundy,Benzine,95000,1500,Manual,112.7,Ismailia,7
Chevrolet,Lanos,Sedan,White,Natural Gas,200000,1600,Manual,71.3,Cairo,10
Chevrolet,Lanos,Sedan,Other Color,Benzine,150000,1500,Manual,115.0,Giza,8
Chevrolet,Lanos,Sedan,Gray,Benzine,190000,1500,Manual,135.7,Giza,5
Chevrolet,Lanos,Sedan,Other Color,Benzine,170000,1500,Manual,109.2,Giza,8
Chevrolet,Lanos,Sedan,Silver,Benzine,130000,1600,Manual,126.5,Cairo,8
Chevrolet,Lanos,Sedan,Black,Benzine,95000,1500,Manual,132.2,Alexandria,4
Chevrolet,Lanos,Sedan,Black,Benzine,190000,1600,Manual,115.0,Alexandria,7
Chevrolet,Lanos,Sedan,Other Color,Benzine,150000,1500,Manual,132.2,Minya,8
Chevrolet,Lanos,Sedan,Silver,Benzine,150000,1500,Manual,140.3,Cairo,5
Chevrolet,Lanos,Sedan,Blue- Navy Blue,Benzine,190000,1500,Manual,101.2,Giza,10
Chevrolet,Lanos,Sedan,White,Benzine,15000,1600,Manual,102.3,Gharbia,8
Chevrolet,Lanos,Sedan,Other Color,Benzine,75000,1500,Manual,135.7,Cairo,5
Chevrolet,Lanos,Sedan,Gray,Natural Gas,170000,1500,Manual,86.2,Suez,9
Chevrolet,Lanos,Sedan,Gray,Benzine,45000,1500,Manual,77.0,Cairo,9
Chevrolet,Lanos,Sedan,Burgundy,Benzine,110000,1500,Manual,109.2,Cairo,8
Chevrolet,Lanos,Sedan,Other Color,Benzine,65000,1500,Manual,149.5,Cairo,4
Chevrolet,Lanos,Sedan,Other Color,Benzine,130000,1600,Manual,118.5,Alexandria,6
Chevrolet,Lanos,Sedan,White,Benzine,85000,1600,Manual,86.2,Cairo,5
Chevrolet,Lanos,Sedan,White,Benzine,110000,1500,Manual,100.0,Giza,9
Chevrolet,Lanos,Sedan,White,Benzine,110000,1500,Manual,108.1,Alexandria,9
Chevrolet,Lanos,Sedan,Other Color,Benzine,130000,1500,Manual,138.0,Alexandria,3
Chevrolet,Lanos,Sedan,Gray,Benzine,190000,1500,Manual,103.5,Giza,8
Chevrolet,Lanos,Sedan,Burgundy,Benzine,200000,1600,Manual,126.5,Alexandria,5
Chevrolet,Lanos,Sedan,White,Natural Gas,15000,1500,Manual,74.8,Cairo,8
Chevrolet,Lanos,Sedan,Other Color,Benzine,75000,1500,Manual,138.0,Monufia,5
Chevrolet,Lanos,Sedan,White,Benzine,200000,1600,Manual,97.8,Gharbia,8
Chevrolet,Lanos,Sedan,Blue- Navy Blue,Benzine,200000,1500,Manual,126.5,Cairo,9
Chevrolet,Lanos,Sedan,Blue- Navy Blue,Benzine,190000,1500,Manual,163.3,Cairo,3
Chevrolet,Lanos,Sedan,Burgundy,Benzine,130000,1500,Manual,103.5,Sohag,9
Chevrolet,Lanos,Sedan,Gray,Benzine,35000,1500,Manual,161.0,Alexandria,3
Chevrolet,Lanos,Sedan,Gray,Benzine,95000,1500,Manual,129.9,Sharqia,6
Chevrolet,Lanos,Sedan,Burgundy,Benzine,55000,1500,Manual,138.0,Cairo,7
Chevrolet,Lanos,Sedan,Burgundy,Benzine,150000,1500,Manual,109.2,Giza,8
Chevrolet,Lanos,Sedan,Black,Benzine,190000,1500,Manual,111.5,Alexandria,9
Chevrolet,Lanos,Sedan,Other Color,Benzine,75000,1500,Manual,143.8,Alexandria,9
Chevrolet,Lanos,Sedan,Gray,Benzine,150000,1500,Manual,115.0,Sharqia,7
Chevrolet,Lanos,Sedan,Gray,Benzine,200000,1500,Manual,143.8,Cairo,3
Chevrolet,Lanos,Sedan,Burgundy,Benzine,110000,1500,Manual,138.0,Suez,5
Chevrolet,Lanos,Sedan,Other Color,Natural Gas,190000,1500,Manual,138.0,Cairo,5
Chevrolet,Lanos,Sedan,White,Natural Gas,200000,1500,Manual,82.8,Giza,10
Chevrolet,Lanos,Sedan,Other Color,Benzine,75000,1500,Manual,149.5,Giza,5
Chevrolet,Lanos,Sedan,Silver,Benzine,170000,1500,Manual,115.0,Giza,7
Chevrolet,Lanos,Sedan,White,Natural Gas,5000,1500,Manual,74.8,Cairo,8
Chevrolet,Lanos,Sedan,Blue- Navy Blue,Benzine,95000,1500,Manual,143.8,Gharbia,3
Chevrolet,Lanos,Sedan,Gray,Benzine,200000,1500,Manual,109.2,Giza,9
Chevrolet,Lanos,Sedan,Other Color,Natural Gas,130000,1500,Automatic,124.2,Cairo,7
Chevrolet,Lanos,Sedan,Black,Benzine,15000,1600,Manual,97.8,Cairo,8
Chevrolet,Lanos,Sedan,Gray,Benzine,110000,1500,Manual,140.3,Sharqia,4
Chevrolet,Lanos,Sedan,Burgundy,Benzine,15000,1500,Manual,161.0,Qalyubia,3
Chevrolet,Lanos,Sedan,White,Benzine,200000,1600,Manual,69.0,Cairo,10
Chevrolet,Lanos,Sedan,Black,Benzine,25000,1500,Manual,95.5,Giza,10
Chevrolet,Lanos,Sedan,Blue- Navy Blue,Benzine,65000,1500,Manual,155.2,Alexandria,3
Chevrolet,Lanos,Sedan,Black,Benzine,85000,1500,Manual,149.5,Cairo,5
Chevrolet,Lanos,Sedan,Burgundy,Benzine,170000,1600,Manual,111.5,Cairo,8
Chevrolet,Lanos,Sedan,White,Natural Gas,130000,1600,Manual,65.5,Giza,9
Chevrolet,Lanos,Sedan,Burgundy,Benzine,95000,1500,Manual,143.8,Giza,5
Chevrolet,Lanos,Sedan,Other Color,Benzine,110000,1500,Manual,115.0,Monufia,9
Chevrolet,Lanos,Sedan,Other Color,Benzine,200000,1500,Automatic,92.0,Cairo,5
Chevrolet,Lanos,Sedan,Black,Benzine,5000,1500,Manual,126.5,Alexandria,6
Chevrolet,Lanos,Sedan,Burgundy,Benzine,15000,1500,Manual,120.8,Monufia,6
Chevrolet,Lanos,Sedan,Silver,Benzine,130000,1500,Manual,141.4,Gharbia,4
Chevrolet,Lanos,Sedan,Gray,Benzine,130000,1500,Manual,120.8,Alexandria,6
Chevrolet,Lanos,Sedan,White,Benzine,5000,1500,Manual,74.8,Giza,10
Chevrolet,Lanos,Sedan,Gray,Benzine,190000,1500,Manual,102.3,Dakahlia,8
Chevrolet,Lanos,Sedan,Burgundy,Benzine,190000,1500,Manual,126.5,Cairo,6
Chevrolet,Lanos,Sedan,Yellow,Natural Gas,15000,1500,Manual,166.8,Alexandria,7
Chevrolet,Lanos,Sedan,Burgundy,Benzine,5000,1500,Manual,138.0,Sohag,3
Chevrolet,Lanos,Sedan,Yellow,Benzine,130000,1500,Manual,120.8,Aswan,6
Chevrolet,Lanos,Sedan,Red,Natural Gas,35000,1500,Manual,166.8,Alexandria,5
Chevrolet,Lanos,Sedan,Burgundy,Benzine,95000,1500,Manual,132.2,Cairo,7
Chevrolet,Lanos,Sedan,Other Color,Benzine,200000,1500,Manual,112.7,Cairo,9
Chevrolet,Lanos,Sedan,Gray,Benzine,170000,1500,Manual,166.8,Alexandria,3
Chevrolet,Lanos,Sedan,Red,Benzine,35000,1600,Manual,97.8,Giza,7
Chevrolet,Lanos,Sedan,Other Color,Benzine,15000,1600,Manual,113.8,Cairo,6
Chevrolet,Lanos,Sedan,Burgundy,Benzine,5000,1500,Manual,132.2,Sharqia,4
Chevrolet,Lanos,Sedan,Silver,Benzine,95000,1500,Manual,124.2,Giza,4
Chevrolet,Lanos,Sedan,Black,Benzine,85000,1500,Manual,123.0,Alexandria,6
Chevrolet,Lanos,Sedan,Burgundy,Benzine,15000,1500,Manual,126.5,Dakahlia,6
Chevrolet,Lanos,Sedan,Other Color,Benzine,110000,1500,Manual,135.7,Alexandria,3
Chevrolet,Lanos,Sedan,Blue- Navy Blue,Benzine,85000,1500,Manual,126.5,Cairo,4
Chevrolet,Lanos,Sedan,Burgundy,Benzine,190000,1500,Manual,143.8,Gharbia,3
Chevrolet,Lanos,Sedan,Burgundy,Benzine,110000,1500,Manual,138.0,Giza,6
Chevrolet,Lanos,Sedan,Red,Natural Gas,110000,1500,Manual,155.2,Sharqia,8
Chevrolet,Lanos,Sedan,Burgundy,Benzine,45000,1500,Manual,93.2,Cairo,9
Chevrolet,Lanos,Sedan,Black,Benzine,5000,1500,Manual,149.5,Cairo,6
Chevrolet,Lanos,Sedan,Other Color,Benzine,5000,1500,Manual,169.1,Cairo,3
Chevrolet,Lanos,Sedan,Burgundy,Benzine,15000,1600,Manual,132.2,Suez,6
Chevrolet,Lanos,Sedan,Silver,Benzine,15000,1500,Manual,115.0,Sharqia,9
Chevrolet,Lanos,Sedan,Burgundy,Benzine,150000,1500,Manual,95.5,Cairo,9
Chevrolet,Lanos,Sedan,Blue- Navy Blue,Benzine,150000,1500,Manual,138.0,Giza,6
Chevrolet,Lanos,Sedan,Black,Benzine,110000,1600,Manual,115.0,Giza,9
Chevrolet,Lanos,Sedan,White,Benzine,110000,1500,Manual,87.4,Alexandria,8
Chevrolet,Lanos,Sedan,Silver,Benzine,150000,1500,Manual,143.8,Cairo,4
Chevrolet,Lanos,Sedan,Gray,Benzine,85000,1500,Manual,149.5,Cairo,5
Chevrolet,Lanos,Sedan,Other Color,Benzine,110000,1500,Manual,126.5,Qalyubia,5
Chevrolet,Lanos,Sedan,Black,Benzine,130000,1500,Manual,97.8,Giza,10
Chevrolet,Lanos,Sedan,Black,Benzine,200000,1500,Manual,80.5,Beni Suef,10
Chevrolet,Lanos,Sedan,Other Color,Benzine,150000,1500,Manual,109.2,Alexandria,10
Chevrolet,Lanos,Sedan,Burgundy,Benzine,130000,1500,Manual,57.5,Monufia,9
Chevrolet,Lanos,Sedan,Black,Benzine,150000,1500,Manual,112.7,Cairo,9
Chevrolet,Lanos,Sedan,Blue- Navy Blue,Benzine,15000,1500,Manual,95.5,Cairo,10
Chevrolet,Lanos,Sedan,Blue- Navy Blue,Benzine,65000,1500,Manual,164.4,Cairo,4
Chevrolet,Lanos,Sedan,Burgundy,Benzine,200000,1500,Manual,126.5,Cairo,7
Chevrolet,Lanos,Sedan,Black,Benzine,35000,1500,Manual,149.5,Cairo,10
Chevrolet,Lanos,Sedan,Gray,Benzine,85000,1500,Manual,161.0,Sharqia,3
Chevrolet,Lanos,Sedan,Gray,Benzine,85000,1600,Manual,155.2,Monufia,5
Chevrolet,Lanos,Sedan,Gray,Benzine,130000,1600,Manual,94.3,Cairo,7
Chevrolet,Lanos,Sedan,Black,Benzine,85000,1600,Manual,138.0,Beni Suef,6
Chevrolet,Lanos,Sedan,Gray,Benzine,170000,1500,Manual,138.0,Alexandria,4
Chevrolet,Lanos,Sedan,Black,Benzine,130000,1500,Manual,105.8,Giza,10
Chevrolet,Lanos,Sedan,Silver,Natural Gas,200000,1600,Manual,103.5,Giza,5
Chevrolet,Lanos,Sedan,Other Color,Natural Gas,5000,1600,Manual,189.8,Alexandria,3
Chevrolet,Lanos,Sedan,White,Benzine,170000,1500,Manual,92.0,Cairo,9
Chevrolet,Lanos,Sedan,Blue- Navy Blue,Benzine,150000,1500,Manual,103.5,Alexandria,9
Chevrolet,Lanos,Sedan,Silver,Benzine,110000,1600,Manual,138.0,Monufia,3
Chevrolet,Lanos,Sedan,Gray,Benzine,150000,1500,Manual,103.5,Giza,8
Chevrolet,Lanos,Sedan,Red,Benzine,110000,1500,Manual,143.8,Monufia,3
Chevrolet,Lanos,Sedan,Black,Benzine,110000,1500,Manual,143.8,Giza,4
Chevrolet,Lanos,Sedan,Other Color,Benzine,190000,1500,Manual,172.5,Alexandria,4
Chevrolet,Lanos,Sedan,Silver,Benzine,200000,1500,Manual,107.0,Qalyubia,8
Chevrolet,Lanos,Sedan,White,Natural Gas,5000,1500,Manual,69.0,Cairo,10
Chevrolet,Lanos,Sedan,Burgundy,Benzine,110000,1500,Manual,138.0,Minya,6
Chevrolet,Lanos,Sedan,Gray,Benzine,55000,1500,Manual,155.2,Alexandria,5
Chevrolet,Lanos,Sedan,White,Natural Gas,5000,1500,Manual,63.2,Cairo,10
Chevrolet,Lanos,Sedan,Silver,Benzine,65000,1500,Manual,143.8,Alexandria,5
Chevrolet,Lanos,Sedan,Silver,Benzine,130000,1600,Manual,146.1,Cairo,4
Chevrolet,Lanos,Sedan,Burgundy,Benzine,130000,1500,Manual,120.8,Cairo,6
Chevrolet,Lanos,Sedan,Other Color,Benzine,130000,1500,Manual,143.8,Qalyubia,6
Chevrolet,Lanos,Sedan,Black,Benzine,190000,1500,Manual,115.0,Cairo,8
Chevrolet,Lanos,Sedan,White,Natural Gas,85000,1500,Manual,86.2,Giza,9
Chevrolet,Lanos,Sedan,Blue- Navy Blue,Natural Gas,15000,1500,Manual,107.0,Red Sea,8
Chevrolet,Lanos,Sedan,Gray,Benzine,85000,1500,Manual,161.0,Alexandria,4
Chevrolet,Lanos,Sedan,Other Color,Natural Gas,25000,1500,Automatic,97.8,Giza,9
Chevrolet,Lanos,Sedan,Red,Benzine,110000,1500,Manual,172.5,Giza,7
Chevrolet,Lanos,Sedan,Silver,Benzine,150000,1500,Manual,120.8,Gharbia,9
Chevrolet,Lanos,Sedan,Burgundy,Benzine,35000,1500,Manual,151.8,Gharbia,4
Chevrolet,Lanos,Sedan,Gray,Benzine,5000,1500,Manual,155.2,Cairo,3
Chevrolet,Lanos,Sedan,White,Natural Gas,95000,1500,Manual,63.2,Giza,8
Chevrolet,Lanos,Sedan,Silver,Benzine,200000,1500,Manual,109.2,Sharqia,6
Chevrolet,Lanos,Sedan,Burgundy,Benzine,130000,1500,Manual,115.0,Cairo,7
Chevrolet,Lanos,Sedan,Other Color,Benzine,200000,1500,Manual,88.5,Cairo,9
Chevrolet,Lanos,Sedan,Black,Benzine,150000,1500,Manual,115.0,Giza,8
Chevrolet,Lanos,Sedan,Gray,Benzine,150000,1500,Manual,126.5,Sharqia,6
Chevrolet,Lanos,Sedan,Black,Benzine,170000,1500,Manual,103.5,Cairo,9
Chevrolet,Lanos,Sedan,Black,Benzine,15000,1500,Manual,109.2,Sharqia,6
Chevrolet,Lanos,Sedan,Gray,Benzine,200000,1500,Manual,86.2,Qalyubia,8
Chevrolet,Lanos,Sedan,Other Color,Benzine,5000,1500,Manual,143.8,Luxor,5
